name,description,signature,url,numpy,numpy_url
"cupy.random.multinomial","Returns an array from multinomial distribution.","cupy.random.multinomial(n\, pvals\, size=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.multinomial.html#cupy.random.multinomial","",""
"cupy.random.multivariate_normal","Multivariate normal distribution.","cupy.random.multivariate_normal(mean\, cov\, size=None\, check_valid='ignore'\, tol=1e-08\, method='cholesky'\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.multivariate_normal.html#cupy.random.multivariate_normal","numpy.random.multivariate_normal()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.multivariate_normal.html#numpy.random.multivariate_normal"
"cupy.random.negative_binomial","Negative binomial distribution.","cupy.random.negative_binomial(n\, p\, size=None\, dtype=<class 'int'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.negative_binomial.html#cupy.random.negative_binomial","numpy.random.negative_binomial()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.negative_binomial.html#numpy.random.negative_binomial"
"cupy.random.noncentral_chisquare","Noncentral chisquare distribution.","cupy.random.noncentral_chisquare(df\, nonc\, size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.noncentral_chisquare.html#cupy.random.noncentral_chisquare","numpy.random.noncentral_chisquare()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.noncentral_chisquare.html#numpy.random.noncentral_chisquare"
"cupy.random.noncentral_f","Noncentral F distribution.","cupy.random.noncentral_f(dfnum\, dfden\, nonc\, size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.noncentral_f.html#cupy.random.noncentral_f","numpy.random.noncentral_f()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.noncentral_f.html#numpy.random.noncentral_f"
"cupy.random.normal","Returns an array of normally distributed samples.","cupy.random.normal(loc=0.0\, scale=1.0\, size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.normal.html#cupy.random.normal","numpy.random.normal()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.normal.html#numpy.random.normal"
"cupy.random.pareto","Pareto II or Lomax distribution.","cupy.random.pareto(a\, size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.pareto.html#cupy.random.pareto","numpy.random.pareto()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.pareto.html#numpy.random.pareto"
"cupy.random.permutation","Returns a permuted range or a permutation of an array.","cupy.random.permutation(a)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.permutation.html#cupy.random.permutation","",""
"cupy.random.poisson","Poisson distribution.","cupy.random.poisson(lam=1.0\, size=None\, dtype=<class 'int'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.poisson.html#cupy.random.poisson","numpy.random.poisson()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.poisson.html#numpy.random.poisson"
"cupy.random.power","Power distribution.","cupy.random.power(a\, size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.power.html#cupy.random.power","numpy.random.power()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.power.html#numpy.random.power"
"cupy.random.rand","Returns an array of uniform random values over the interval [0\, 1).","cupy.random.rand(*size\, **kwarg)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.rand.html#cupy.random.rand","",""
"cupy.random.randint","Returns a scalar or an array of integer values over [low\, high).","cupy.random.randint(low\, high=None\, size=None\, dtype='l')","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.randint.html#cupy.random.randint","",""
"cupy.random.randn","Returns an array of standard normal random values.","cupy.random.randn(*size\, **kwarg)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.randn.html#cupy.random.randn","",""
"cupy.random.random","Returns an array of random values over the interval [0\, 1).","cupy.random.random(size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.random.html#cupy.random.random","",""
"cupy.random.random_integers","Return a scalar or an array of integer values over [low\, high]","cupy.random.random_integers(low\, high=None\, size=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.random_integers.html#cupy.random.random_integers","",""
"cupy.random.random_sample","Returns an array of random values over the interval [0\, 1).","cupy.random.random_sample(size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.random_sample.html#cupy.random.random_sample","",""
"cupy.random.ranf","Returns an array of random values over the interval [0\, 1).","cupy.random.ranf(size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.ranf.html#cupy.random.ranf","",""
"cupy.random.rayleigh","Rayleigh distribution.","cupy.random.rayleigh(scale=1.0\, size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.rayleigh.html#cupy.random.rayleigh","numpy.random.rayleigh()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.rayleigh.html#numpy.random.rayleigh"
"cupy.random.sample","Returns an array of random values over the interval [0\, 1).","cupy.random.sample(size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.sample.html#cupy.random.sample","",""
"cupy.random.seed","Resets the state of the random number generator with a seed.","cupy.random.seed(seed=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.seed.html#cupy.random.seed","",""
"cupy.random.set_random_state","Sets the state of the random number generator for the current device.","cupy.random.set_random_state(rs)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.set_random_state.html#cupy.random.set_random_state","",""
"cupy.random.shuffle","Shuffles an array.","cupy.random.shuffle(a)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.shuffle.html#cupy.random.shuffle","",""
"cupy.random.standard_cauchy","Standard cauchy distribution.","cupy.random.standard_cauchy(size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.standard_cauchy.html#cupy.random.standard_cauchy","numpy.random.standard_cauchy()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.standard_cauchy.html#numpy.random.standard_cauchy"
"cupy.random.standard_exponential","Standard exponential distribution.","cupy.random.standard_exponential(size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.standard_exponential.html#cupy.random.standard_exponential","numpy.random.standard_exponential()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.standard_exponential.html#numpy.random.standard_exponential"
"cupy.random.standard_gamma","Standard gamma distribution.","cupy.random.standard_gamma(shape\, size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.standard_gamma.html#cupy.random.standard_gamma","numpy.random.standard_gamma()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.standard_gamma.html#numpy.random.standard_gamma"
"cupy.random.standard_normal","Returns an array of samples drawn from the standard normal distribution.","cupy.random.standard_normal(size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.standard_normal.html#cupy.random.standard_normal","numpy.random.standard_normal()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.standard_normal.html#numpy.random.standard_normal"
"cupy.random.standard_t","Standard Student’s t distribution.","cupy.random.standard_t(df\, size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.standard_t.html#cupy.random.standard_t","numpy.random.standard_t()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.standard_t.html#numpy.random.standard_t"
"cupy.random.triangular","Triangular distribution.","cupy.random.triangular(left\, mode\, right\, size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.triangular.html#cupy.random.triangular","numpy.random.triangular()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.triangular.html#numpy.random.triangular"
"cupy.random.uniform","Returns an array of uniformly-distributed samples over an interval.","cupy.random.uniform(low=0.0\, high=1.0\, size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.uniform.html#cupy.random.uniform","numpy.random.uniform()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.uniform.html#numpy.random.uniform"
"cupy.random.vonmises","von Mises distribution.","cupy.random.vonmises(mu\, kappa\, size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.vonmises.html#cupy.random.vonmises","numpy.random.vonmises()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.vonmises.html#numpy.random.vonmises"
"cupy.random.wald","Wald distribution.","cupy.random.wald(mean\, scale\, size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.wald.html#cupy.random.wald","numpy.random.wald()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.wald.html#numpy.random.wald"
"cupy.random.weibull","weibull distribution.","cupy.random.weibull(a\, size=None\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.weibull.html#cupy.random.weibull","numpy.random.weibull()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.weibull.html#numpy.random.weibull"
"cupy.random.zipf","Zipf distribution.","cupy.random.zipf(a\, size=None\, dtype=<class 'int'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.random.zipf.html#cupy.random.zipf","numpy.random.zipf()","https://numpy.org/doc/stable/reference/random/generated/numpy.random.zipf.html#numpy.random.zipf"
"cupy.ravel","Returns a flattened array.","cupy.ravel(a\, order='C')","https://docs.cupy.dev/en/stable/reference/generated/cupy.ravel.html#cupy.ravel","numpy.ravel()","https://numpy.org/doc/stable/reference/generated/numpy.ravel.html#numpy.ravel"
"cupy.ravel_multi_index","Converts a tuple of index arrays into an array of flat indices\, applying boundary modes to the multi-index.","cupy.ravel_multi_index(multi_index\, dims\, mode='wrap'\, order='C')","https://docs.cupy.dev/en/stable/reference/generated/cupy.ravel_multi_index.html#cupy.ravel_multi_index","numpy.ravel_multi_index()","https://numpy.org/doc/stable/reference/generated/numpy.ravel_multi_index.html#numpy.ravel_multi_index"
"cupy.real","Returns the real part of the elements of the array.","cupy.real(val)","https://docs.cupy.dev/en/stable/reference/generated/cupy.real.html#cupy.real","numpy.real()","https://numpy.org/doc/stable/reference/generated/numpy.real.html#numpy.real"
"cupy.reciprocal = <ufunc 'cupy_reciprocal'>","Computes 1 / x elementwise.","cupy.reciprocal = <ufunc 'cupy_reciprocal'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.reciprocal.html#cupy.reciprocal","numpy.reciprocal","https://numpy.org/doc/stable/reference/generated/numpy.reciprocal.html#numpy.reciprocal"
"cupy.remainder = <ufunc 'cupy_remainder'>","Computes the remainder of Python division elementwise.","cupy.remainder = <ufunc 'cupy_remainder'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.remainder.html#cupy.remainder","numpy.remainder","https://numpy.org/doc/stable/reference/generated/numpy.remainder.html#numpy.remainder"
"cupy.repeat","Repeat arrays along an axis.","cupy.repeat(a\, repeats\, axis=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.repeat.html#cupy.repeat","numpy.repeat()","https://numpy.org/doc/stable/reference/generated/numpy.repeat.html#numpy.repeat"
"cupy.require","Return an array which satisfies the requirements.","cupy.require(a\, dtype=None\, requirements=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.require.html#cupy.require","numpy.require()","https://numpy.org/doc/stable/reference/generated/numpy.require.html#numpy.require"
"cupy.reshape","Returns an array with new shape and same elements.","cupy.reshape(a\, newshape\, order='C')","https://docs.cupy.dev/en/stable/reference/generated/cupy.reshape.html#cupy.reshape","numpy.reshape()","https://numpy.org/doc/stable/reference/generated/numpy.reshape.html#numpy.reshape"
"cupy.resize","Return a new array with the specified shape.","cupy.resize(a\, new_shape)","https://docs.cupy.dev/en/stable/reference/generated/cupy.resize.html#cupy.resize","numpy.resize()","https://numpy.org/doc/stable/reference/generated/numpy.resize.html#numpy.resize"
"cupy.result_type","Returns the type that results from applying the NumPy type promotion rules to the arguments.","cupy.result_type(*arrays_and_dtypes)","https://docs.cupy.dev/en/stable/reference/generated/cupy.result_type.html#cupy.result_type","numpy.result_type()","https://numpy.org/doc/stable/reference/generated/numpy.result_type.html#numpy.result_type"
"cupy.right_shift = <ufunc 'cupy_right_shift'>","Shifts the bits of each integer element to the right.","cupy.right_shift = <ufunc 'cupy_right_shift'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.right_shift.html#cupy.right_shift","numpy.right_shift","https://numpy.org/doc/stable/reference/generated/numpy.right_shift.html#numpy.right_shift"
"cupy.rint = <ufunc 'cupy_rint'>","Rounds each element of an array to the nearest integer.","cupy.rint = <ufunc 'cupy_rint'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.rint.html#cupy.rint","numpy.rint","https://numpy.org/doc/stable/reference/generated/numpy.rint.html#numpy.rint"
"cupy.roll","Roll array elements along a given axis.","cupy.roll(a\, shift\, axis=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.roll.html#cupy.roll","numpy.roll()","https://numpy.org/doc/stable/reference/generated/numpy.roll.html#numpy.roll"
"cupy.rollaxis","Moves the specified axis backwards to the given place.","cupy.rollaxis(a\, axis\, start=0)","https://docs.cupy.dev/en/stable/reference/generated/cupy.rollaxis.html#cupy.rollaxis","numpy.rollaxis()","https://numpy.org/doc/stable/reference/generated/numpy.rollaxis.html#numpy.rollaxis"
"cupy.roots","Computes the roots of a polynomial with given coefficients.","cupy.roots(p)","https://docs.cupy.dev/en/stable/reference/generated/cupy.roots.html#cupy.roots","numpy.roots()","https://numpy.org/doc/stable/reference/generated/numpy.roots.html#numpy.roots"
"cupy.rot90","Rotate an array by 90 degrees in the plane specified by axes.","cupy.rot90(a\, k=1\, axes=(0\, 1))","https://docs.cupy.dev/en/stable/reference/generated/cupy.rot90.html#cupy.rot90","numpy.rot90()","https://numpy.org/doc/stable/reference/generated/numpy.rot90.html#numpy.rot90"
"cupy.save","Saves an array to a binary file in .npy format.","cupy.save(file\, arr\, allow_pickle=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.save.html#cupy.save","numpy.save()","https://numpy.org/doc/stable/reference/generated/numpy.save.html#numpy.save"
"cupy.savez","Saves one or more arrays into a file in uncompressed .npz format.","cupy.savez(file\, *args\, **kwds)","https://docs.cupy.dev/en/stable/reference/generated/cupy.savez.html#cupy.savez","numpy.savez()","https://numpy.org/doc/stable/reference/generated/numpy.savez.html#numpy.savez"
"cupy.savez_compressed","Saves one or more arrays into a file in compressed .npz format.","cupy.savez_compressed(file\, *args\, **kwds)","https://docs.cupy.dev/en/stable/reference/generated/cupy.savez_compressed.html#cupy.savez_compressed","numpy.savez_compressed()","https://numpy.org/doc/stable/reference/generated/numpy.savez_compressed.html#numpy.savez_compressed"
"cupy.searchsorted","Finds indices where elements should be inserted to maintain order.","cupy.searchsorted(a\, v\, side='left'\, sorter=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.searchsorted.html#cupy.searchsorted","numpy.searchsorted()","https://numpy.org/doc/stable/reference/generated/numpy.searchsorted.html#numpy.searchsorted"
"cupy.select","Return an array drawn from elements in choicelist\, depending on conditions.","cupy.select(condlist\, choicelist\, default=0)","https://docs.cupy.dev/en/stable/reference/generated/cupy.select.html#cupy.select","numpy.select()","https://numpy.org/doc/stable/reference/generated/numpy.select.html#numpy.select"
"cupy.shape","Returns the shape of an array","cupy.shape(a)","https://docs.cupy.dev/en/stable/reference/generated/cupy.shape.html#cupy.shape","",""
"cupy.show_config","Prints the current runtime configuration to standard output.","cupy.show_config()","https://docs.cupy.dev/en/stable/reference/generated/cupy.show_config.html#cupy.show_config","",""
"cupy.sign = <ufunc 'cupy_sign'>","Elementwise sign function.","cupy.sign = <ufunc 'cupy_sign'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.sign.html#cupy.sign","numpy.sign","https://numpy.org/doc/stable/reference/generated/numpy.sign.html#numpy.sign"
"cupy.signbit = <ufunc 'cupy_signbit'>","Tests elementwise if the sign bit is set (i.e. less than zero).","cupy.signbit = <ufunc 'cupy_signbit'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.signbit.html#cupy.signbit","numpy.signbit","https://numpy.org/doc/stable/reference/generated/numpy.signbit.html#numpy.signbit"
"cupy.sin = <ufunc 'cupy_sin'>","Elementwise sine function.","cupy.sin = <ufunc 'cupy_sin'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.sin.html#cupy.sin","numpy.sin","https://numpy.org/doc/stable/reference/generated/numpy.sin.html#numpy.sin"
"cupy.sinc = <ufunc 'cupy_sinc'>","Elementwise sinc function.","cupy.sinc = <ufunc 'cupy_sinc'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.sinc.html#cupy.sinc","numpy.sinc()","https://numpy.org/doc/stable/reference/generated/numpy.sinc.html#numpy.sinc"
"cupy.sinh = <ufunc 'cupy_sinh'>","Elementwise hyperbolic sine function.","cupy.sinh = <ufunc 'cupy_sinh'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.sinh.html#cupy.sinh","numpy.sinh","https://numpy.org/doc/stable/reference/generated/numpy.sinh.html#numpy.sinh"
"cupy.sort","Returns a sorted copy of an array with a stable sorting algorithm.","cupy.sort(a\, axis=- 1)","https://docs.cupy.dev/en/stable/reference/generated/cupy.sort.html#cupy.sort","numpy.sort()","https://numpy.org/doc/stable/reference/generated/numpy.sort.html#numpy.sort"
"cupy.sort_complex","Sort a complex array using the real part first\, then the imaginary part.","cupy.sort_complex(a)","https://docs.cupy.dev/en/stable/reference/generated/cupy.sort_complex.html#cupy.sort_complex","numpy.sort_complex()","https://numpy.org/doc/stable/reference/generated/numpy.sort_complex.html#numpy.sort_complex"
"cupy.split","Splits an array into multiple sub arrays along a given axis.","cupy.split(ary\, indices_or_sections\, axis=0)","https://docs.cupy.dev/en/stable/reference/generated/cupy.split.html#cupy.split","numpy.split()","https://numpy.org/doc/stable/reference/generated/numpy.split.html#numpy.split"
"cupy.sqrt = <ufunc 'cupy_sqrt'>","Elementwise square root function.","cupy.sqrt = <ufunc 'cupy_sqrt'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.sqrt.html#cupy.sqrt","numpy.sqrt","https://numpy.org/doc/stable/reference/generated/numpy.sqrt.html#numpy.sqrt"
"cupy.square = <ufunc 'cupy_square'>","Elementwise square function.","cupy.square = <ufunc 'cupy_square'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.square.html#cupy.square","numpy.square","https://numpy.org/doc/stable/reference/generated/numpy.square.html#numpy.square"
"cupy.squeeze","Removes size-one axes from the shape of an array.","cupy.squeeze(a\, axis=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.squeeze.html#cupy.squeeze","numpy.squeeze()","https://numpy.org/doc/stable/reference/generated/numpy.squeeze.html#numpy.squeeze"
"cupy.stack","Stacks arrays along a new axis.","cupy.stack(tup\, axis=0\, out=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.stack.html#cupy.stack","numpy.stack()","https://numpy.org/doc/stable/reference/generated/numpy.stack.html#numpy.stack"
"cupy.std","Returns the standard deviation along an axis.","cupy.std(a\, axis=None\, dtype=None\, out=None\, ddof=0\, keepdims=False)","https://docs.cupy.dev/en/stable/reference/generated/cupy.std.html#cupy.std","numpy.std()","https://numpy.org/doc/stable/reference/generated/numpy.std.html#numpy.std"
"cupy.subtract = <ufunc 'cupy_subtract'>","Subtracts arguments elementwise.","cupy.subtract = <ufunc 'cupy_subtract'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.subtract.html#cupy.subtract","numpy.subtract","https://numpy.org/doc/stable/reference/generated/numpy.subtract.html#numpy.subtract"
"cupy.sum","Returns the sum of an array along given axes.","cupy.sum(a\, axis=None\, dtype=None\, out=None\, keepdims=False)","https://docs.cupy.dev/en/stable/reference/generated/cupy.sum.html#cupy.sum","numpy.sum()","https://numpy.org/doc/stable/reference/generated/numpy.sum.html#numpy.sum"
"cupy.swapaxes","Swaps the two axes.","cupy.swapaxes(a\, axis1\, axis2)","https://docs.cupy.dev/en/stable/reference/generated/cupy.swapaxes.html#cupy.swapaxes","numpy.swapaxes()","https://numpy.org/doc/stable/reference/generated/numpy.swapaxes.html#numpy.swapaxes"
"cupy.take","Takes elements of an array at specified indices along an axis.","cupy.take(a\, indices\, axis=None\, out=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.take.html#cupy.take","numpy.take()","https://numpy.org/doc/stable/reference/generated/numpy.take.html#numpy.take"
"cupy.take_along_axis","Take values from the input array by matching 1d index and data slices.","cupy.take_along_axis(a\, indices\, axis)","https://docs.cupy.dev/en/stable/reference/generated/cupy.take_along_axis.html#cupy.take_along_axis","numpy.take_along_axis()","https://numpy.org/doc/stable/reference/generated/numpy.take_along_axis.html#numpy.take_along_axis"
"cupy.tan = <ufunc 'cupy_tan'>","Elementwise tangent function.","cupy.tan = <ufunc 'cupy_tan'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.tan.html#cupy.tan","numpy.tan","https://numpy.org/doc/stable/reference/generated/numpy.tan.html#numpy.tan"
"cupy.tanh = <ufunc 'cupy_tanh'>","Elementwise hyperbolic tangent function.","cupy.tanh = <ufunc 'cupy_tanh'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.tanh.html#cupy.tanh","numpy.tanh","https://numpy.org/doc/stable/reference/generated/numpy.tanh.html#numpy.tanh"
"cupy.tensordot","Returns the tensor dot product of two arrays along specified axes.","cupy.tensordot(a\, b\, axes=2)","https://docs.cupy.dev/en/stable/reference/generated/cupy.tensordot.html#cupy.tensordot","numpy.tensordot()","https://numpy.org/doc/stable/reference/generated/numpy.tensordot.html#numpy.tensordot"
"cupy.tile","Construct an array by repeating A the number of times given by reps.","cupy.tile(A\, reps)","https://docs.cupy.dev/en/stable/reference/generated/cupy.tile.html#cupy.tile","numpy.tile()","https://numpy.org/doc/stable/reference/generated/numpy.tile.html#numpy.tile"
"cupy.trace","Returns the sum along the diagonals of an array.","cupy.trace(a\, offset=0\, axis1=0\, axis2=1\, dtype=None\, out=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.trace.html#cupy.trace","numpy.trace()","https://numpy.org/doc/stable/reference/generated/numpy.trace.html#numpy.trace"
"cupy.transpose","Permutes the dimensions of an array.","cupy.transpose(a\, axes=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.transpose.html#cupy.transpose","numpy.transpose()","https://numpy.org/doc/stable/reference/generated/numpy.transpose.html#numpy.transpose"
"cupy.tri","Creates an array with ones at and below the given diagonal.","cupy.tri(N\, M=None\, k=0\, dtype=<class 'float'>)","https://docs.cupy.dev/en/stable/reference/generated/cupy.tri.html#cupy.tri","numpy.tri()","https://numpy.org/doc/stable/reference/generated/numpy.tri.html#numpy.tri"
"cupy.tril","Returns a lower triangle of an array.","cupy.tril(m\, k=0)","https://docs.cupy.dev/en/stable/reference/generated/cupy.tril.html#cupy.tril","numpy.tril()","https://numpy.org/doc/stable/reference/generated/numpy.tril.html#numpy.tril"
"cupy.trim_zeros","Trim the leading and/or trailing zeros from a 1-D array or sequence.","cupy.trim_zeros(filt\, trim='fb')","https://docs.cupy.dev/en/stable/reference/generated/cupy.trim_zeros.html#cupy.trim_zeros","numpy.trim_zeros()","https://numpy.org/doc/stable/reference/generated/numpy.trim_zeros.html#numpy.trim_zeros"
"cupy.triu","Returns an upper triangle of an array.","cupy.triu(m\, k=0)","https://docs.cupy.dev/en/stable/reference/generated/cupy.triu.html#cupy.triu","numpy.triu()","https://numpy.org/doc/stable/reference/generated/numpy.triu.html#numpy.triu"
"cupy.true_divide = <ufunc 'cupy_true_divide'>","Elementwise true division (i.e. division as floating values).","cupy.true_divide = <ufunc 'cupy_true_divide'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.true_divide.html#cupy.true_divide","numpy.true_divide","https://numpy.org/doc/stable/reference/generated/numpy.true_divide.html#numpy.true_divide"
"cupy.trunc = <ufunc 'cupy_trunc'>","Rounds each element of an array towards zero.","cupy.trunc = <ufunc 'cupy_trunc'>","https://docs.cupy.dev/en/stable/reference/generated/cupy.trunc.html#cupy.trunc","numpy.trunc","https://numpy.org/doc/stable/reference/generated/numpy.trunc.html#numpy.trunc"
"cupy.unique","Find the unique elements of an array.","cupy.unique(ar\, return_index=False\, return_inverse=False\, return_counts=False\, axis=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.unique.html#cupy.unique","numpy.unique()","https://numpy.org/doc/stable/reference/generated/numpy.unique.html#numpy.unique"
"cupy.unpackbits","Unpacks elements of a uint8 array into a binary-valued output array.","cupy.unpackbits(myarray)","https://docs.cupy.dev/en/stable/reference/generated/cupy.unpackbits.html#cupy.unpackbits","numpy.unpackbits()","https://numpy.org/doc/stable/reference/generated/numpy.unpackbits.html#numpy.unpackbits"
"cupy.unravel_index","Converts array of flat indices into a tuple of coordinate arrays.","cupy.unravel_index(indices\, dims\, order='C')","https://docs.cupy.dev/en/stable/reference/generated/cupy.unravel_index.html#cupy.unravel_index","numpy.unravel_index()","https://numpy.org/doc/stable/reference/generated/numpy.unravel_index.html#numpy.unravel_index"
"cupy.unwrap","Unwrap by changing deltas between values to 2*pi complement.","cupy.unwrap(p\, discont=3.141592653589793\, axis=- 1)","https://docs.cupy.dev/en/stable/reference/generated/cupy.unwrap.html#cupy.unwrap","numpy.unwrap()","https://numpy.org/doc/stable/reference/generated/numpy.unwrap.html#numpy.unwrap"
"cupy.var","Returns the variance along an axis.","cupy.var(a\, axis=None\, dtype=None\, out=None\, ddof=0\, keepdims=False)","https://docs.cupy.dev/en/stable/reference/generated/cupy.var.html#cupy.var","numpy.var()","https://numpy.org/doc/stable/reference/generated/numpy.var.html#numpy.var"
"cupy.vdot","Returns the dot product of two vectors.","cupy.vdot(a\, b)","https://docs.cupy.dev/en/stable/reference/generated/cupy.vdot.html#cupy.vdot","numpy.vdot()","https://numpy.org/doc/stable/reference/generated/numpy.vdot.html#numpy.vdot"
"cupy.vsplit","Splits an array into multiple sub arrays along the first axis.","cupy.vsplit(ary\, indices_or_sections)","https://docs.cupy.dev/en/stable/reference/generated/cupy.vsplit.html#cupy.vsplit","",""
"cupy.vstack","Stacks arrays vertically.","cupy.vstack(tup)","https://docs.cupy.dev/en/stable/reference/generated/cupy.vstack.html#cupy.vstack","",""
"cupy.where","Return elements\, either from x or y\, depending on condition.","cupy.where(condition\, x=None\, y=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.where.html#cupy.where","numpy.where()","https://numpy.org/doc/stable/reference/generated/numpy.where.html#numpy.where"
"cupy.who","Print the CuPy arrays in the given dictionary.","cupy.who(vardict=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.who.html#cupy.who","",""
"cupy.zeros","Returns a new array of given shape and dtype\, filled with zeros.","cupy.zeros(shape\, dtype=<class 'float'>\, order='C')","https://docs.cupy.dev/en/stable/reference/generated/cupy.zeros.html#cupy.zeros","numpy.zeros()","https://numpy.org/doc/stable/reference/generated/numpy.zeros.html#numpy.zeros"
"cupy.zeros_like","Returns an array of zeros with same shape and dtype as a given array.","cupy.zeros_like(a\, dtype=None\, order='K'\, subok=None\, shape=None)","https://docs.cupy.dev/en/stable/reference/generated/cupy.zeros_like.html#cupy.zeros_like","numpy.zeros_like()","https://numpy.org/doc/stable/reference/generated/numpy.zeros_like.html#numpy.zeros_like"
"cupyx.allow_synchronize","Allows or disallows device synchronization temporarily in the current thread.","cupyx.allow_synchronize(allow)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.allow_synchronize.html#cupyx.allow_synchronize","",""
"cupyx.empty_like_pinned","Returns a new\, uninitialized NumPy array with the same shape and dtype as those of the given array.","cupyx.empty_like_pinned(a\, dtype=None\, order='K'\, subok=None\, shape=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.empty_like_pinned.html#cupyx.empty_like_pinned","",""
